age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
0.17142857142857143;0;0;0;0;0;0;0;0;0;6.18826412308259;0.029411764705882353;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.15374149659863942;0.5122873345935728;0
0.3;0.09090909090909091;0.3333333333333333;0.14285714285714285;0;0.5;0;1;0;0;5.846438775057725;0.08823529411764705;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9569160997732427;0.8597353497164447;0
0.09999999999999999;0.09090909090909091;0;0.14285714285714285;0;0;0;1;0.1111111111111111;1;5.424950017481403;0;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9811791383219954;1;0
0.2857142857142857;0.09090909090909091;0;0;0;1;0.5;1;0.1111111111111111;0;2.833213344056216;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9804988662131519;1;0
0.41428571428571426;0.18181818181818182;0;0.2857142857142857;0;0;0;0;0.2222222222222222;2;4.060443010546419;0;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.8063492063492063;0.8778827977315683;0
0.19999999999999998;0.09090909090909091;0.3333333333333333;0.2857142857142857;0;0.5;0;0;0.3333333333333333;3;4.852030263919617;0.058823529411764705;6.906754778648554;0.3333333333333333;0.5;-0.7581760532768553;0.7786438035853479;-37.5;0.0564625850340136;0;0
0.19999999999999998;0.18181818181818182;0.3333333333333333;0.2857142857142857;0;0;0;0;0.3333333333333333;2;5.66988092298052;0.08823529411764705;6.906754778648554;0;0;-0.7581760532768553;0.7786438035853479;-37.5;0.05532879818594104;0;0
0.32857142857142857;0.2727272727272727;0;0.2857142857142857;0.5;0;0;0;0.2222222222222222;2;3.784189633918261;0.029411764705882353;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.8063492063492063;0.8778827977315683;0
0.18571428571428572;0.09090909090909091;0.6666666666666666;0.42857142857142855;0;0.5;0;0;0.2222222222222222;4;4.219507705176107;0;6.906754778648554;0.16666666666666666;0.5;-0.11834996311984074;0.38932190179267673;-42;0.7977324263038548;0.8778827977315683;0
0.24285714285714285;0;0;0;0.5;0.5;0;1;0;3;5.135798437050262;0;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9569160997732427;0.8597353497164447;0
0.09999999999999999;0.09090909090909091;0.3333333333333333;0.5714285714285714;0.5;0;0;0;0.4444444444444444;3;5.707110264748875;0;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9802721088435374;1;0
0.2571428571428571;0.36363636363636365;0.3333333333333333;0.7142857142857142;0;0.5;0;0;0.4444444444444444;3;4.997212273764115;0;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9825396825396825;1;0
0.2571428571428571;0.18181818181818182;0;0.14285714285714285;0;0.5;0;1;0;1;4.574710978503383;0.029411764705882353;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9578231292517007;0.8597353497164447;0
0.41428571428571426;0;0;0.7142857142857142;0;0;0;1;0.1111111111111111;3;5.351858133476067;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9802721088435374;1;0
0.15714285714285714;0.18181818181818182;0.3333333333333333;0.14285714285714285;0;0.5;0;0;0;0;6.315358001522335;0.029411764705882353;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.15374149659863942;0.5122873345935728;0
0.12857142857142856;0.09090909090909091;0.3333333333333333;0.2857142857142857;0;0.5;0;0;0.4444444444444444;1;6.548219102762372;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.98140589569161;1;0
0.37142857142857144;0.18181818181818182;0.6666666666666666;0.2857142857142857;0;0.5;0;0;0.4444444444444444;1;5.25227342804663;0.14705882352941177;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9800453514739228;1;0
0.39999999999999997;0.18181818181818182;0.6666666666666666;0.2857142857142857;0;0;0;1;0.4444444444444444;2;4.07753744390572;0.08823529411764705;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9811791383219954;1;0
0.3857142857142857;0.2727272727272727;0;0.2857142857142857;0.5;0;1;0;0.5555555555555556;2;3.6375861597263857;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9818594104308389;1;0
0.45714285714285713;0;0;0.7142857142857142;0;0.5;1;0;0.4444444444444444;4;6.744059186311348;0;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.980952380952381;1;1
0.5285714285714286;0.09090909090909091;0;0.5714285714285714;0.5;0;0;0;0.4444444444444444;4;5.786897381366708;0.14705882352941177;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9811791383219954;1;0
0.3;0.4545454545454546;0.6666666666666666;0.14285714285714285;0;0.5;0;0;0.6666666666666666;2;5.402677381872279;0;2.4849066497880004;0.3333333333333333;1;-1.2060543163867656;0.4551831644583029;-34.8;0.0009070294784580506;0.17051039697542328;1
0.15714285714285714;0.4545454545454546;0.3333333333333333;0.2857142857142857;0;0;1;0;0.5555555555555556;1;6.439350371100098;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.982312925170068;1;0
0.3142857142857143;0.5454545454545454;0;0.14285714285714285;0;0.5;1;0;0.5555555555555556;1;4.77912349311153;0;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9818594104308389;1;0
0.37142857142857144;0.4545454545454546;0;0.42857142857142855;0.5;0;0;1;0;0;5.961005339623274;0.1764705882352941;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9589569160997732;0.8597353497164447;0
0.2857142857142857;0.4545454545454546;0;0.42857142857142855;0;0;0;0;0.5555555555555556;2;6.171700597410915;0;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9818594104308389;1;1
0.2571428571428571;0.4545454545454546;0.6666666666666666;0.42857142857142855;0;0.5;0;1;0;1;6.100318952020064;0;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9571428571428571;0.8597353497164447;0
0.14285714285714285;0;0;0.5714285714285714;0.5;0.5;0;0;0;2;4.219507705176107;0.029411764705882353;6.906754778648554;0.16666666666666666;0.5;-1.2060543163867656;0.26968043647700957;-46.2;0.15056689342403626;0.5122873345935728;0
0.41428571428571426;0.18181818181818182;0.3333333333333333;0.8571428571428571;0.5;0.5;0;1;0;3;4.844187086458591;0;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9580498866213153;0.8597353497164447;0
0.22857142857142856;0.18181818181818182;0;0.2857142857142857;0;0.5;0;0;0.5555555555555556;4;4.6913478822291435;0;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.98140589569161;1;0
0.2857142857142857;0.4545454545454546;0;0.2857142857142857;0;0;1;0;0.6666666666666666;4;4.727387818712341;0;6.906754778648554;0.16666666666666666;0.5;-1.2060543163867656;0.25019485580670675;-50;0.2385487528344671;0.5122873345935728;0
0.21428571428571427;0.09090909090909091;0;0.14285714285714285;0.5;0;0;1;0.1111111111111111;2;5.973809611869261;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9591836734693878;1;0
0.4714285714285714;0.4545454545454546;0.3333333333333333;0.2857142857142857;0;0.5;0;0;0.1111111111111111;0;5.017279836814924;0.029411764705882353;6.906754778648554;0;0;-1.9098630155594818;0.2969602494154325;-40.8;0.14353741496598638;0.4257088846880887;0
0.17142857142857143;0;0.3333333333333333;0.7142857142857142;0.5;0;0;1;0.1111111111111111;4;5.545177444479562;0;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9589569160997732;1;0
0.42857142857142855;0.4545454545454546;0;0.2857142857142857;0;0.5;0;0;0.5555555555555556;3;3.7376696182833684;0.1764705882352941;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9811791383219954;1;0
0.14285714285714285;0;0.3333333333333333;0;0;0;0;1;0.1111111111111111;1;6.263398262591624;0;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9589569160997732;1;0
0.2571428571428571;0;0;0.5714285714285714;0;0;0;1;0;1;4.04305126783455;0;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9578231292517007;0.8597353497164447;0
0.39999999999999997;0.5454545454545454;0.6666666666666666;0.14285714285714285;0;0.5;0;0;0.2222222222222222;1;6.212606095751519;0;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.790249433106576;0.8778827977315683;0
0.18571428571428572;0.4545454545454546;0.3333333333333333;0.8571428571428571;0;0;0;0;0;1;4.430816798843313;0;6.906754778648554;0.16666666666666666;0.5;-1.2060543163867656;0.26968043647700957;-46.2;0.15850340136054422;0.5122873345935728;0
0.02857142857142857;0.6363636363636364;0.3333333333333333;0.8571428571428571;0;0.5;0;0;0.7777777777777777;2;4.919980925828125;0.058823529411764705;6.906754778648554;0.5;0.5;-0.7581760532768553;0.9353078721745921;-49.5;0.07755102040816325;0;0
0.24285714285714285;0.09090909090909091;0;0.14285714285714285;0.5;0;0;0;0;4;3.4339872044851463;0;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.16077097505668936;0.5122873345935728;0
0.2857142857142857;0;0;0;0.5;1;0.5;1;0.1111111111111111;0;6.063785208687608;0;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.982312925170068;1;0
0.8285714285714285;0.7272727272727273;0;0.2857142857142857;0;0.5;0;0;0.5555555555555556;3;4.836281906951478;0;6.906754778648554;0.16666666666666666;0.5;-1.142071707371064;0.7116134060795034;-38.3;0.05986394557823129;0.10586011342155009;0
0.3857142857142857;0.2727272727272727;0.6666666666666666;0.42857142857142855;0;0;0;0;0.4444444444444444;4;5.351858133476067;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.980952380952381;1;0
0.19999999999999998;0.8181818181818182;0;0.7142857142857142;0;0;1;0;0;0;5.8289456176102075;0;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.15374149659863942;0.5122873345935728;0
0.3;0.5454545454545454;0.3333333333333333;0.2857142857142857;0.5;0.5;0;0;0;3;6.021023349349527;0.029411764705882353;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.1569160997732426;0.5122873345935728;0
0.19999999999999998;0.18181818181818182;0;0.2857142857142857;0;0.5;0;1;0.2222222222222222;3;4.882801922586371;0;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.8972789115646258;0.8778827977315683;0
0.15714285714285714;0.18181818181818182;0.3333333333333333;0;0;0.5;0;0;0;2;4.3694478524670215;0.029411764705882353;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.15056689342403626;0.5122873345935728;0
0.37142857142857144;0.09090909090909091;0;0.42857142857142855;0;0.5;0;0;0.5555555555555556;2;5.831882477283517;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9829931972789114;1;0
0.19999999999999998;0.09090909090909091;0;0.14285714285714285;0;0.5;1;0;0.4444444444444444;0;5.056245805348308;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9800453514739228;1;0
0.5428571428571428;0.7272727272727273;0;0.2857142857142857;0;0;0;0;0.1111111111111111;1;5.529429087511423;0;6.906754778648554;0.3333333333333333;0.5;-1.9098630155594818;0.2969602494154325;-40.8;0.1417233560090703;0.4257088846880887;0
0.21428571428571427;0;0;0;0;0;0;0;0;3;5.572154032177765;0;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.1569160997732426;0.5122873345935728;0
0.3;0.5454545454545454;0;0.14285714285714285;0;0.5;0;0;0.5555555555555556;0;5.3706380281276624;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9820861678004535;1;0
0.08571428571428572;0.4545454545454546;0;0.2857142857142857;0;0;1;0;0.3333333333333333;4;4.48863636973214;0.029411764705882353;1.0986122886681098;0.16666666666666666;1;-2.229776060637989;0.06936866718628656;-29.8;0.030612244897959183;0.20378071833648256;1
0.21428571428571427;0.18181818181818182;0.3333333333333333;0.2857142857142857;0;0;0;0;0;3;4.962844630259907;0;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.1569160997732426;0.5122873345935728;0
0.5714285714285714;0.2727272727272727;0.6666666666666666;0.2857142857142857;0;0.5;0;1;0.1111111111111111;3;3.6888794541139363;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9594104308390021;1;0
0.15714285714285714;0.18181818181818182;0.3333333333333333;0.2857142857142857;0;0;0;1;0.1111111111111111;0;2.302585092994046;0.7647058823529411;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9804988662131519;1;0
0.18571428571428572;0.18181818181818182;0;0.2857142857142857;0;0;0;0;0.5555555555555556;3;4.727387818712341;0;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9816326530612246;1;0
0.12857142857142856;0.18181818181818182;0;0.2857142857142857;0;0.5;0;1;0;1;5.25227342804663;0.11764705882352941;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9573696145124717;0.8597353497164447;0
0.6;0.18181818181818182;0.6666666666666666;0.42857142857142855;0;0;0;0;0.3333333333333333;1;6.175867270105761;0;6.906754778648554;0.16666666666666666;0.5;-0.7581760532768553;0.7786438035853479;-37.5;0.05691609977324263;0;1
0.5285714285714286;0.2727272727272727;0;0.42857142857142855;0;0;1;0;0.7777777777777777;2;5.4510384535657;0;6.906754778648554;0.3333333333333333;0.5;-2.229776060637989;0.08963367108339974;-26.9;0.02358276643990929;0.20378071833648256;0
0.2714285714285714;0;0;0;0;0;0;0;0;1;5.318119993844216;0.029411764705882353;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.15850340136054422;0.5122873345935728;0
0.4857142857142857;0.18181818181818182;0;0.8571428571428571;0;0;0;1;0.8888888888888888;1;5.998936561946683;0;1.791759469228055;0.16666666666666666;1;-1.2060543163867656;0.6032735775526112;-34.6;0.00430839002267574;0.17051039697542328;1
0.39999999999999997;0.09090909090909091;0;0.14285714285714285;0;0;0;0;0.8888888888888888;2;5.19295685089021;0;6.906754778648554;0;0;-1.2060543163867656;0.34060795011691686;-47.1;0.1746031746031746;0.5122873345935728;0
0.34285714285714286;0;0.6666666666666666;0.5714285714285714;0;0;0;0;0;1;2.772588722239781;0.029411764705882353;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.146485260770975;0.5122873345935728;0
0.24285714285714285;0.18181818181818182;0.3333333333333333;0.2857142857142857;0;0;0;0;0.4444444444444444;2;6.102558594613569;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9807256235827664;1;0
0.44285714285714284;0.4545454545454546;0.6666666666666666;0.8571428571428571;0;0;1;0;0.7777777777777777;3;4.394449154672439;0;6.906754778648554;0;0;-2.229776060637989;0.08963367108339974;-26.9;0.026984126984126982;0.20378071833648256;0
0.15714285714285714;0.09090909090909091;0.6666666666666666;0.14285714285714285;0;0.5;1;1;0.1111111111111111;2;5.8888779583328805;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9591836734693878;1;0
0.19999999999999998;0;0;0;0;0.5;0;0;0.2222222222222222;2;6.994849985833071;0.029411764705882353;1.6094379124341003;0.16666666666666666;1;-0.11834996311984074;0.38932190179267673;-42;0.8063492063492063;0.8778827977315683;1
0.2714285714285714;0.36363636363636365;0;0.2857142857142857;0;0.5;0;0;0;0;5.978885764901122;0;6.906754778648554;0.16666666666666666;0.5;-1.2060543163867656;0.26968043647700957;-46.2;0.15374149659863942;0.5122873345935728;0
0.3;0.4545454545454546;0.3333333333333333;0.42857142857142855;0.5;0.5;0;1;0.1111111111111111;2;6.068425588244111;0.08823529411764705;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9591836734693878;1;1
0.4714285714285714;0.09090909090909091;0;0.14285714285714285;0.5;0;0;1;0.4444444444444444;2;6.39024066706535;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9811791383219954;1;1
0.14285714285714285;0.18181818181818182;0.3333333333333333;0.14285714285714285;0;0;0;0;0;4;4.07753744390572;0.058823529411764705;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.14875283446712015;0.5122873345935728;0
0.22857142857142856;0.5454545454545454;0;0.2857142857142857;0;0;0;0;0;1;4.343805421853684;0.08823529411764705;6.906754778648554;0;0;-1.2060543163867656;0.26968043647700957;-46.2;0.146485260770975;0.5122873345935728;0
0.18571428571428572;0.4545454545454546;0.3333333333333333;0.14285714285714285;0;0;1;0;0.5555555555555556;4;6.643789733147672;0;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9820861678004535;1;1
0.18571428571428572;0.18181818181818182;0;0.2857142857142857;0;0;0;0;0.5555555555555556;3;4.564348191467836;0.11764705882352941;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9811791383219954;1;0
0.18571428571428572;0.18181818181818182;0.3333333333333333;0.2857142857142857;0;0;0;1;0.1111111111111111;1;5.877735781779639;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9589569160997732;1;0
0.2857142857142857;0.36363636363636365;0.3333333333333333;0.2857142857142857;0;0.5;0;1;0;3;6.129050210060545;0.029411764705882353;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9569160997732427;0.8597353497164447;0
0.21428571428571427;0.9090909090909092;0;0;0;0.5;0;1;0.1111111111111111;0;2.3978952727983707;0.14705882352941177;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.9804988662131519;1;0
0.19999999999999998;0.4545454545454546;0.3333333333333333;0.2857142857142857;0;0.5;0;0;0.5555555555555556;4;5.575949103146316;0.3235294117647059;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9820861678004535;1;0
0.5142857142857142;0.4545454545454546;0;0.42857142857142855;0.5;0;0;0;0.8888888888888888;2;6.548219102762372;0;6.906754778648554;0;0;-1.2060543163867656;0.34060795011691686;-47.1;0.1746031746031746;0.5122873345935728;0
0.32857142857142857;0.18181818181818182;0.6666666666666666;0.14285714285714285;0;0;0;1;0.1111111111111111;4;5.318119993844216;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.980952380952381;1;0
0.5857142857142857;0.09090909090909091;0;0.7142857142857142;0.5;0.5;0;0;0.5555555555555556;3;4.532599493153256;0.1764705882352941;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.98140589569161;1;0
0.5571428571428572;0.7272727272727273;0;0.2857142857142857;0;0;0;0;0.8888888888888888;3;5.924255797414532;0;0.6931471805599453;0.16666666666666666;1;-1.2060543163867656;0.34060795011691686;-47.1;0.16553287981859408;0.5122873345935728;0
0.2857142857142857;0.2727272727272727;0.6666666666666666;0.2857142857142857;0;0;0;0;0.2222222222222222;3;5.529429087511423;0;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.7802721088435374;0.8778827977315683;0
0.39999999999999997;0.18181818181818182;0;0.2857142857142857;0;0;0;1;0;4;5.062595033026967;0;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9573696145124717;0.8597353497164447;0
0.2714285714285714;0.9090909090909092;0.3333333333333333;0.2857142857142857;0;0;1;0;0.2222222222222222;4;4.553876891600541;0;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.7977324263038548;0.8778827977315683;0
0.41428571428571426;0.09090909090909091;0.3333333333333333;0;0;1;0.5;1;0.1111111111111111;3;6.727431724850855;0.058823529411764705;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.980952380952381;1;1
0.3857142857142857;0.18181818181818182;0.3333333333333333;0.2857142857142857;0;0.5;0;0;0.5555555555555556;3;6.22455842927536;0;6.906754778648554;0;0;0.8413891721156812;0.4844115354637599;-36.1;0.9816326530612246;1;1
0.2571428571428571;0;0;0.5714285714285714;0;0;0;1;0.4444444444444444;1;2.772588722239781;0;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9811791383219954;1;0
0.3142857142857143;0.9090909090909092;0.3333333333333333;0.14285714285714285;0;0;0;0;0.4444444444444444;2;5.703782474656201;0.11764705882352941;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.9807256235827664;1;0
0.2857142857142857;0;0;0;0;0.5;0;0;0.2222222222222222;4;5.19295685089021;0.029411764705882353;6.906754778648554;0.16666666666666666;0.5;-0.11834996311984074;0.38932190179267673;-42;0.7977324263038548;0.8778827977315683;0
0.37142857142857144;0;0;0.14285714285714285;0.5;0.5;0;1;0.1111111111111111;4;5.966146739123692;0.029411764705882353;6.906754778648554;0;0;0.8413891721156812;0.8823070927513671;-41.8;0.980952380952381;1;0
0.09999999999999999;0.36363636363636365;0;0.2857142857142857;0;0;0;1;0;0;5.6131281063880705;0.029411764705882353;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9573696145124717;0.8597353497164447;0
0.17142857142857143;0;0.3333333333333333;0.5714285714285714;0;0;0;1;0.4444444444444444;4;4.90527477843843;0.11764705882352941;6.906754778648554;0;0;0.8413891721156812;0.6691348402182429;-42.7;0.980952380952381;1;0
0.35714285714285715;0.5454545454545454;0;0.42857142857142855;0;0.5;0;0;0.2222222222222222;4;5.54907608489522;0.029411764705882353;6.906754778648554;0;0;-0.11834996311984074;0.38932190179267673;-42;0.7977324263038548;0.8778827977315683;0
0.5714285714285714;0.7272727272727273;0;0.5714285714285714;0.5;0.5;0;1;0;2;5.5909869805108565;0.058823529411764705;6.906754778648554;0;0;0.649441345068577;0.6987529228371023;-36.4;0.9573696145124717;0.8597353497164447;0
